Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender
7734,12/7/2023,8980,Mountain Bike,Off Road,1845.71,4,yes,Los Angeles,379,Apple Pay,Online,67,Male
7735,8/20/2022,9043,Folding Bike,Road,839.68,1,yes,Phoenix,322,Credit Card,Online,66,Male
7736,6/30/2022,8650,Mountain Bike,Off Road,3189.96,2,no,Philadelphia,741,Debit Card,Store,50,Male
7737,5/21/2020,4462,BMX,Off Road,717.05,2,yes,New York,416,Credit Card,Online,19,Male
7738,3/11/2024,7231,Hybrid Bike,Hybrid,2142.05,5,yes,San Antonio,177,Google Pay,Online,26,Female
7739,10/18/2020,7054,BMX,Off Road,2409.88,5,yes,Houston,869,Credit Card,Online,70,Female
7740,9/16/2022,7713,Folding Bike,Road,1270.44,2,yes,Houston,852,Google Pay,Online,56,Male
7741,9/21/2021,2699,Folding Bike,Road,2676.86,1,no,New York,812,Apple Pay,Online,50,Female
7742,7/5/2022,6216,Mountain Bike,Off Road,3445.15,1,no,San Antonio,108,Cash,Store,23,Male
7743,4/10/2020,8253,Hybrid Bike,Hybrid,1399.17,1,yes,Chicago,841,Cash,Store,65,Female
7744,2/11/2021,1138,Hybrid Bike,Hybrid,865.01,2,no,Los Angeles,194,PayPal,Online,48,Female
7745,12/12/2022,4166,Cruiser,Off Road,4009.74,5,no,San Antonio,164,Debit Card,Store,33,Female
7746,7/11/2023,4039,Hybrid Bike,Hybrid,4369.29,1,yes,Los Angeles,145,Google Pay,Online,26,Female
7747,11/28/2023,3600,Folding Bike,Road,4260.62,5,yes,Philadelphia,503,Google Pay,Online,44,Female
7748,10/17/2023,3347,BMX,Off Road,4671.71,2,no ,Philadelphia,111,Google Pay,Online,56,Female
7749,10/5/2023,2229,BMX,Off Road,3502.8,5,yes,Phoenix,677,Apple Pay,Online,28,Female
7750,3/28/2020,2266,Electric Bike,Electric,4865.02,2,yes,San Antonio,619,Debit Card,Store,55,Male
7751,3/4/2021,2224,Electric Bike,Electric,4995.97,5,yes,New York,379,Google Pay,Online,33,Female
7752,7/11/2024,4929,Electric Bike,Electric,2707.49,1,no,Chicago,731,PayPal,Online,63,Male
7753,10/17/2022,2885,BMX,Off Road,1719.02,4,yes,Phoenix,837,Apple Pay,Online,29,Male
7754,2/6/2020,2304,Folding Bike,Road,1387.2,5,yes,Houston,277,Apple Pay,Online,55,Female
7755,8/24/2020,5412,Mountain Bike,Off Road,3300.52,1,yes,Houston,267,Google Pay,Online,70,Male
7756,1/12/2023,6455,Folding Bike,Road,1273.63,3,yes,San Antonio,884,Google Pay,Online,34,Female
7757,5/3/2022,6073,Road Bike,Road,4608.43,1,no,Los Angeles,170,Credit Card,Online,50,Female
7758,3/20/2021,9379,BMX,Off Road,2466.82,4,no,New York,491,Apple Pay,Online,58,Female
7759,4/7/2022,5229,Cruiser,Off Road,498.93,3,yes,Philadelphia,550,Google Pay,Online,29,Male
7760,2/1/2022,9461,Road Bike,Road,4512.46,3,no,Philadelphia,719,Debit Card,Store,67,Female
7761,1/13/2020,8123,Mountain Bike,Off Road,914.17,4,no,Los Angeles,827,Cash,Store,55,Male
7762,1/5/2024,4872,BMX,Off Road,901.86,1,yes,Houston,503,PayPal,Online,48,Female
7763,5/2/2023,9428,BMX,Off Road,4816.74,1,yes,San Antonio,940,Cash,Store,33,Male
7764,12/15/2023,3030,Road Bike,Road,1298.89,4,no ,Philadelphia,896,Debit Card,Store,46,Female
7765,3/10/2022,2581,Hybrid Bike,Hybrid,1670.34,1,yes,Houston,718,Debit Card,Store,42,Male
7766,5/11/2023,2626,Road Bike,Road,1008.04,5,yes,Chicago,333,Apple Pay,Online,31,Female
7767,11/23/2022,1123,Road Bike,Road,4522.67,2,yes,Phoenix,829,PayPal,Online,37,Male
7768,11/4/2022,3229,Folding Bike,Road,944.76,2,no,Chicago,673,Cash,Store,20,Male
7769,11/14/2023,4691,Hybrid Bike,Hybrid,3389.09,3,yes,San Antonio,799,Apple Pay,Online,29,Female
7770,2/13/2021,5384,Electric Bike,Electric,4482.44,5,yes,Philadelphia,900,Debit Card,Store,56,Male
7771,10/25/2021,8723,Road Bike,Road,3207.1,3,yes,New York,587,Credit Card,Online,26,Male
7772,8/27/2020,4532,Road Bike,Road,953.57,1,yes,Philadelphia,659,PayPal,Online,40,Female
7773,7/15/2022,4593,Cruiser,Off Road,3011.18,2,no,Houston,500,Apple Pay,Online,47,Male
7774,1/10/2021,4216,Hybrid Bike,Hybrid,943.08,5,no,New York,426,Debit Card,Store,68,Male
7775,4/30/2022,2089,BMX,Off Road,2850.56,5,yes,San Antonio,875,PayPal,Online,53,Female
7776,11/30/2020,2396,Electric Bike,Electric,1422.7,2,no,Chicago,168,Apple Pay,Online,24,Male
7777,12/5/2021,8598,Folding Bike,Road,2897.4,2,no,Phoenix,897,PayPal,Online,43,Male
7778,2/7/2024,6190,Road Bike,Road,2118.49,4,yes,Chicago,553,Apple Pay,Online,49,Female
7779,7/15/2023,2946,Cruiser,Off Road,3859.75,2,yes,San Antonio,469,Debit Card,Store,60,Female
7780,6/7/2021,6048,Electric Bike,Electric,2897.34,3,no ,Philadelphia,442,PayPal,Online,61,Male
7781,5/11/2021,5992,Folding Bike,Road,4148.66,4,yes,Los Angeles,966,Credit Card,Online,39,Female
7782,8/8/2021,2351,Mountain Bike,Off Road,3325.69,1,yes,Los Angeles,829,Cash,Store,33,Male
7783,4/3/2024,4102,Mountain Bike,Off Road,2148.95,1,yes,San Antonio,276,Debit Card,Store,21,Female
7784,9/29/2023,6795,Mountain Bike,Off Road,1605.73,4,no,Los Angeles,650,Google Pay,Online,39,Male
7785,6/22/2021,9551,BMX,Off Road,2762.88,5,yes,New York,108,Cash,Store,68,Female
7786,1/17/2020,4565,Mountain Bike,Off Road,4610.11,3,yes,Houston,603,Credit Card,Online,29,Female
7787,1/17/2020,4777,Mountain Bike,Off Road,1592.55,4,yes,San Antonio,963,Apple Pay,Online,37,Male
7788,2/12/2022,7381,Folding Bike,Road,1821.12,4,yes,San Antonio,444,Cash,Store,19,Male
7789,7/3/2024,3422,Hybrid Bike,Hybrid,789.46,2,no,Phoenix,600,Apple Pay,Online,67,Female
7790,10/5/2022,7891,Road Bike,Road,2994.45,3,no,Phoenix,164,PayPal,Online,67,Male
7791,1/15/2023,3455,Hybrid Bike,Hybrid,4243.61,3,yes,San Antonio,564,Google Pay,Online,23,Male
7792,12/15/2022,1470,Road Bike,Road,467.57,2,no,Houston,819,PayPal,Online,19,Male
7793,1/22/2021,8894,Road Bike,Road,4209.27,3,no,New York,291,Cash,Store,24,Male
7794,1/11/2020,8066,Folding Bike,Road,2241.21,3,yes,Philadelphia,915,Google Pay,Online,19,Male
7795,7/21/2021,9646,Cruiser,Off Road,1442.59,1,yes,Phoenix,288,PayPal,Online,68,Female
7796,3/28/2024,1049,BMX,Off Road,4714.35,5,no ,Houston,806,Google Pay,Online,56,Female
7797,3/7/2024,2247,Mountain Bike,Off Road,3952.77,4,yes,Philadelphia,813,PayPal,Online,23,Male
7798,12/6/2022,5684,Hybrid Bike,Hybrid,1854.2,2,yes,Los Angeles,914,Cash,Store,22,Female
7799,3/4/2022,4992,Folding Bike,Road,1376.85,1,yes,San Antonio,200,Credit Card,Online,26,Female
7800,7/18/2020,9807,Folding Bike,Road,4693.9,5,no,Philadelphia,478,Debit Card,Store,39,Male
7801,6/25/2021,3456,Folding Bike,Road,4782.03,4,yes,Los Angeles,594,Debit Card,Store,39,Female
7802,11/14/2020,1818,BMX,Off Road,898.6,4,yes,Philadelphia,531,Debit Card,Store,42,Male
7803,5/21/2020,8486,Cruiser,Off Road,556.88,2,yes,Los Angeles,427,PayPal,Online,37,Male
7804,10/29/2022,4215,Electric Bike,Electric,3031.64,2,yes,New York,890,Apple Pay,Online,69,Male
7805,7/29/2022,3832,BMX,Off Road,4879.36,5,no,Los Angeles,901,Cash,Store,30,Male
7806,10/2/2020,2758,Electric Bike,Electric,1056.12,2,no,Chicago,989,Apple Pay,Online,30,Female
7807,2/14/2020,5161,BMX,Off Road,2335.75,4,yes,San Antonio,143,Credit Card,Online,47,Male
7808,2/4/2024,2393,Road Bike,Road,4072.46,2,no,Houston,551,Debit Card,Store,27,Female
7809,4/4/2024,5441,Cruiser,Off Road,2228.64,2,no,Philadelphia,706,Debit Card,Store,60,Female
7810,6/3/2022,8014,Electric Bike,Electric,2365.88,1,yes,Phoenix,994,Apple Pay,Online,60,Male
7811,11/14/2023,6980,Mountain Bike,Off Road,2146.93,3,yes,Chicago,850,Cash,Store,62,Female
7812,9/13/2022,7412,Hybrid Bike,Hybrid,1791.62,3,no ,Los Angeles,161,Credit Card,Online,33,Male
7813,12/5/2022,1509,Road Bike,Road,1195.56,5,yes,Los Angeles,577,Credit Card,Online,35,Female
7814,5/27/2020,7759,Mountain Bike,Off Road,4910.76,3,yes,New York,714,Google Pay,Online,55,Male
7815,12/10/2021,8835,Road Bike,Road,4336.18,5,yes,Phoenix,389,Cash,Store,61,Female
7816,2/7/2020,1308,Cruiser,Off Road,3096.62,5,no,Chicago,619,Cash,Store,35,Female
7817,5/21/2020,4250,Road Bike,Road,2492.83,4,yes,Houston,477,Cash,Store,19,Male
7818,9/5/2023,1423,Road Bike,Road,1115.51,1,yes,New York,405,PayPal,Online,67,Female
7819,5/18/2024,8297,Hybrid Bike,Hybrid,3262.47,2,yes,New York,609,Cash,Store,29,Female
7820,12/10/2021,5243,Folding Bike,Road,2063.24,5,yes,Phoenix,564,Cash,Store,51,Male
7821,5/1/2024,5578,Folding Bike,Road,1173.66,5,no,Los Angeles,351,Debit Card,Store,63,Male
7822,3/5/2021,6881,BMX,Off Road,414.17,4,no,Los Angeles,661,Google Pay,Online,50,Female
7823,11/29/2020,1960,Mountain Bike,Off Road,3822.03,2,yes,Phoenix,281,Debit Card,Store,48,Female
7824,1/20/2023,4522,Electric Bike,Electric,2476.3,1,no,Chicago,660,Debit Card,Store,57,Male
7825,2/28/2022,3495,Folding Bike,Road,3512.43,3,no,Los Angeles,481,PayPal,Online,55,Male
7826,5/5/2024,8905,Road Bike,Road,1726.17,1,yes,Los Angeles,498,Apple Pay,Online,66,Male
7827,2/25/2022,6667,Mountain Bike,Off Road,423.42,4,yes,Chicago,634,PayPal,Online,33,Female
7828,9/15/2020,2447,Folding Bike,Road,3602.87,3,no ,San Antonio,146,Google Pay,Online,40,Male
7829,7/13/2021,4935,BMX,Off Road,4795.77,3,yes,Los Angeles,563,Google Pay,Online,67,Female
7830,8/15/2022,3731,Folding Bike,Road,4051.64,1,yes,Chicago,867,Google Pay,Online,23,Female
7831,2/28/2021,3312,Hybrid Bike,Hybrid,2312.23,5,yes,Los Angeles,667,Cash,Store,20,Female
7832,1/27/2021,3136,Folding Bike,Road,4034.18,3,no,Los Angeles,887,Debit Card,Store,62,Female
7833,8/10/2021,9610,Folding Bike,Road,3541.6,5,yes,Philadelphia,528,Cash,Store,40,Male
7834,11/27/2023,5148,BMX,Off Road,936.63,2,yes,San Antonio,256,PayPal,Online,46,Female
7835,4/8/2022,6089,Folding Bike,Road,2249.35,4,yes,Houston,466,Cash,Store,64,Male
7836,5/24/2023,4602,Hybrid Bike,Hybrid,2314.64,5,yes,San Antonio,330,Credit Card,Online,53,Male
7837,12/9/2021,7143,Hybrid Bike,Hybrid,3230.61,2,no,Phoenix,388,Cash,Store,68,Male
7838,1/31/2020,4265,BMX,Off Road,1065.2,5,no,Houston,887,Apple Pay,Online,56,Male
7839,11/17/2021,5995,Electric Bike,Electric,4346.46,5,yes,Houston,907,Google Pay,Online,20,Male
7840,11/23/2022,3022,Electric Bike,Electric,1781.57,4,no,Phoenix,682,PayPal,Online,24,Female
7841,11/22/2021,2206,Hybrid Bike,Hybrid,308.88,1,no,Phoenix,422,Google Pay,Online,32,Female
7842,6/24/2022,6014,Hybrid Bike,Hybrid,3434.25,4,yes,Los Angeles,889,Cash,Store,32,Female
7843,6/1/2022,7995,Electric Bike,Electric,2895.14,4,yes,Chicago,522,PayPal,Online,55,Female
7844,12/19/2022,3942,Mountain Bike,Off Road,4751.96,1,no ,New York,267,Debit Card,Store,47,Male
7845,7/21/2020,3505,Electric Bike,Electric,1889.55,5,yes,New York,713,Credit Card,Online,60,Female
7846,1/7/2023,4943,Folding Bike,Road,3693.9,4,yes,New York,404,Google Pay,Online,18,Male
7847,3/10/2023,7440,Road Bike,Road,3189.09,4,yes,New York,273,Google Pay,Online,30,Male
7848,6/26/2020,5154,Electric Bike,Electric,1321.13,2,no,Houston,846,Google Pay,Online,49,Female
7849,10/27/2020,3570,Hybrid Bike,Hybrid,1594.08,5,yes,Chicago,949,Credit Card,Online,31,Male
7850,5/22/2022,5699,Road Bike,Road,3839.69,5,yes,Philadelphia,797,Cash,Store,21,Female
7851,2/23/2021,5094,Mountain Bike,Off Road,1379.35,4,yes,New York,630,Credit Card,Online,58,Female
7852,3/28/2023,8484,Electric Bike,Electric,4862.25,5,yes,Philadelphia,389,Cash,Store,32,Male
7853,12/7/2023,8144,Electric Bike,Electric,3533.58,4,no,San Antonio,378,Credit Card,Online,32,Female
7854,8/16/2021,4806,Folding Bike,Road,3829.19,3,no,San Antonio,628,Apple Pay,Online,42,Male
7855,10/30/2021,4498,Cruiser,Off Road,2984.47,3,yes,Houston,185,PayPal,Online,55,Male
7856,7/23/2023,5949,BMX,Off Road,805.65,2,no,New York,644,Cash,Store,57,Female
7857,8/20/2022,2752,Hybrid Bike,Hybrid,895.63,5,no,Los Angeles,268,Debit Card,Store,21,Male
7858,4/7/2023,3940,Mountain Bike,Off Road,389.02,1,yes,Phoenix,336,Credit Card,Online,65,Male
7859,1/19/2022,3854,Hybrid Bike,Hybrid,4013.71,1,yes,New York,402,PayPal,Online,69,Male
7860,9/11/2021,7402,Road Bike,Road,3171.94,4,no ,Los Angeles,801,Google Pay,Online,36,Male
7861,1/18/2021,9365,Mountain Bike,Off Road,2127.89,5,yes,Philadelphia,173,Cash,Store,32,Male
7862,9/19/2022,9517,Cruiser,Off Road,4693.3,2,yes,Houston,822,Cash,Store,39,Male
7863,6/14/2021,4873,Mountain Bike,Off Road,3133.33,1,yes,Houston,688,Debit Card,Store,22,Female
7864,3/29/2022,5054,Mountain Bike,Off Road,4682.6,4,no,Philadelphia,589,Google Pay,Online,23,Female
7865,3/7/2023,9497,Cruiser,Off Road,2762.32,4,yes,Phoenix,893,Apple Pay,Online,24,Female
7866,5/31/2023,5492,Road Bike,Road,1200.87,5,yes,San Antonio,221,Cash,Store,20,Male
7867,8/9/2022,3133,Cruiser,Off Road,2710.84,2,yes,San Antonio,744,Credit Card,Online,69,Male
7868,4/9/2021,1658,Mountain Bike,Off Road,4947.64,5,yes,Houston,739,Credit Card,Online,33,Female
7869,1/27/2023,3780,Road Bike,Road,3911.04,1,no,Phoenix,412,Google Pay,Online,31,Female
7870,6/24/2022,9944,Mountain Bike,Off Road,1042.6,2,no,Philadelphia,143,PayPal,Online,48,Female
7871,1/8/2022,8233,Folding Bike,Road,3875.68,1,yes,Los Angeles,880,Debit Card,Store,55,Male
7872,1/26/2022,5368,Hybrid Bike,Hybrid,3253.64,2,no,Chicago,856,Cash,Store,33,Male
7873,11/30/2023,9376,Folding Bike,Road,577.42,5,no,San Antonio,751,Debit Card,Store,29,Female
7874,3/14/2021,1260,Hybrid Bike,Hybrid,3057.78,3,yes,Los Angeles,563,Credit Card,Online,37,Female
7875,1/13/2023,9613,Folding Bike,Road,1353.09,4,yes,San Antonio,726,PayPal,Online,32,Male
7876,9/16/2023,7845,Folding Bike,Road,3552.39,3,no ,Los Angeles,626,PayPal,Online,57,Female
7877,1/12/2020,9252,BMX,Off Road,4488.84,3,yes,Philadelphia,963,PayPal,Online,26,Female
7878,1/28/2024,1119,Electric Bike,Electric,1884.19,1,yes,New York,247,Credit Card,Online,65,Female
7879,8/29/2024,6834,Electric Bike,Electric,1250.18,5,yes,Phoenix,986,Debit Card,Store,39,Male
7880,8/4/2021,8083,Folding Bike,Road,1256.93,5,no,Phoenix,871,Cash,Store,58,Female
7881,7/23/2023,5647,Folding Bike,Road,4307.81,3,yes,New York,583,Debit Card,Store,50,Female
7882,12/13/2021,2132,BMX,Off Road,3005.54,5,yes,Houston,406,Cash,Store,44,Female
7883,9/2/2020,4439,Folding Bike,Road,2701.69,3,yes,San Antonio,529,Apple Pay,Online,55,Female
7884,7/25/2023,1225,Road Bike,Road,1035.7,3,yes,Houston,891,Cash,Store,22,Female
7885,5/8/2023,1530,Electric Bike,Electric,2942.96,5,no,Philadelphia,855,Apple Pay,Online,24,Male
7886,12/8/2023,6929,Electric Bike,Electric,2020.83,1,no,Chicago,770,PayPal,Online,31,Female
7887,7/2/2020,8765,Hybrid Bike,Hybrid,804.38,5,yes,Philadelphia,520,Debit Card,Store,29,Female
7888,4/6/2023,4983,Road Bike,Road,2865.47,3,no,Phoenix,157,Cash,Store,34,Male
7889,6/2/2022,4268,Cruiser,Off Road,1729.63,2,no,Philadelphia,243,Debit Card,Store,24,Male
7890,4/3/2021,9589,BMX,Off Road,4367.14,3,yes,Los Angeles,922,Google Pay,Online,29,Male
7891,4/20/2024,6673,Folding Bike,Road,2632.65,2,yes,Los Angeles,896,Cash,Store,28,Male
7892,8/13/2023,6474,Road Bike,Road,4531.53,1,no ,Los Angeles,118,Debit Card,Store,29,Male
7893,10/28/2023,5058,Electric Bike,Electric,1083.05,2,yes,Chicago,388,Debit Card,Store,63,Female
7894,10/13/2023,1835,Electric Bike,Electric,1857.35,2,yes,Philadelphia,376,Debit Card,Store,70,Male
7895,10/12/2020,7762,Hybrid Bike,Hybrid,592.19,1,yes,Houston,989,Debit Card,Store,44,Male
7896,6/18/2024,4816,Electric Bike,Electric,3312.22,1,no,Philadelphia,467,Credit Card,Online,68,Male
7897,2/9/2021,8072,Mountain Bike,Off Road,2970.47,3,yes,Houston,395,Google Pay,Online,32,Male
7898,5/24/2024,5506,BMX,Off Road,3670.73,4,yes,Phoenix,811,PayPal,Online,47,Male
7899,8/19/2022,6359,Hybrid Bike,Hybrid,2480.16,4,yes,San Antonio,761,Debit Card,Store,61,Female
7900,1/12/2024,4149,Mountain Bike,Off Road,493.86,3,yes,Philadelphia,618,PayPal,Online,40,Female
7901,11/1/2020,1629,BMX,Off Road,1815.78,3,no,Los Angeles,430,Credit Card,Online,38,Female
7902,7/25/2023,2652,Road Bike,Road,3036.02,3,no,Houston,389,Credit Card,Online,24,Male
7903,6/30/2024,9397,Mountain Bike,Off Road,4734.09,2,yes,Houston,790,Google Pay,Online,49,Female
7904,7/31/2024,1399,Road Bike,Road,1282.16,2,no,Los Angeles,314,Debit Card,Store,51,Female
7905,3/12/2021,3994,Road Bike,Road,913.41,1,no,Houston,434,Credit Card,Online,60,Male
7906,7/17/2021,3840,Mountain Bike,Off Road,1846.58,4,yes,New York,446,Google Pay,Online,20,Female
7907,3/26/2020,1526,Road Bike,Road,4727.64,4,yes,Houston,197,PayPal,Online,59,Male
7908,3/29/2024,1274,Electric Bike,Electric,1693.29,2,no ,New York,194,Cash,Store,19,Female
7909,12/29/2023,7993,Cruiser,Off Road,3038.3,2,yes,San Antonio,563,Apple Pay,Online,63,Male
7910,8/21/2021,3284,Hybrid Bike,Hybrid,1925.62,2,yes,San Antonio,894,Google Pay,Online,64,Male
7911,9/6/2021,2404,Folding Bike,Road,2790.37,4,yes,New York,735,PayPal,Online,34,Female
7912,7/5/2020,8418,Cruiser,Off Road,4417.5,5,no,New York,378,Debit Card,Store,32,Female
7913,9/3/2021,3329,Hybrid Bike,Hybrid,2123.09,1,yes,Los Angeles,354,Apple Pay,Online,38,Female
7914,12/30/2020,8113,Road Bike,Road,1600.63,2,yes,Chicago,841,Credit Card,Online,59,Female
7915,11/27/2021,6519,BMX,Off Road,3375.44,3,yes,Chicago,764,Debit Card,Store,52,Female
7916,11/18/2023,1783,Hybrid Bike,Hybrid,565.02,1,yes,Chicago,404,Cash,Store,36,Female
7917,1/3/2021,9168,Cruiser,Off Road,2452.38,2,no,New York,815,Apple Pay,Online,57,Male
7918,5/23/2020,3048,Road Bike,Road,2944.26,2,no,Phoenix,752,PayPal,Online,35,Female
7919,6/21/2024,6802,Electric Bike,Electric,295.33,1,yes,Philadelphia,375,Credit Card,Online,50,Female
7920,12/30/2022,4631,Road Bike,Road,3889.81,5,no,Chicago,711,Google Pay,Online,40,Male
7921,9/23/2021,6694,Mountain Bike,Off Road,3021.25,3,no,Houston,258,Debit Card,Store,61,Male
7922,9/4/2021,3598,BMX,Off Road,3869.44,2,yes,Chicago,776,Google Pay,Online,57,Male
7923,1/13/2020,1023,Mountain Bike,Off Road,2549.02,5,yes,Philadelphia,813,Cash,Store,39,Female
7924,4/18/2020,2272,Cruiser,Off Road,3929.39,3,no ,San Antonio,541,PayPal,Online,44,Female
7925,8/4/2024,5293,Folding Bike,Road,580.78,4,yes,Chicago,423,Debit Card,Store,24,Male
7926,8/21/2024,5463,Road Bike,Road,2064.86,2,yes,Chicago,128,Credit Card,Online,42,Male
7927,11/14/2021,3701,Road Bike,Road,3035.39,5,yes,San Antonio,242,Apple Pay,Online,65,Female
7928,4/18/2021,3817,Hybrid Bike,Hybrid,2430.34,4,no,San Antonio,725,Google Pay,Online,52,Female
7929,8/13/2021,8220,Mountain Bike,Off Road,915.44,3,yes,San Antonio,618,PayPal,Online,64,Male
7930,9/6/2024,8323,Hybrid Bike,Hybrid,2243.83,1,yes,Houston,447,PayPal,Online,18,Male
7931,5/8/2024,3939,Road Bike,Road,4161.93,3,yes,Los Angeles,915,Cash,Store,43,Male
7932,9/27/2022,1178,Road Bike,Road,2413.11,2,yes,Los Angeles,741,Debit Card,Store,64,Female
7933,7/12/2020,8543,Cruiser,Off Road,4235.09,2,no,Houston,259,Google Pay,Online,33,Female
7934,10/14/2022,6994,Folding Bike,Road,3017.15,4,no,Philadelphia,629,PayPal,Online,64,Female
7935,12/14/2023,7405,BMX,Off Road,978.03,2,yes,Phoenix,406,Credit Card,Online,57,Female
7936,7/28/2023,1445,Hybrid Bike,Hybrid,3018.13,4,no,Chicago,175,Cash,Store,63,Male
7937,7/6/2022,3675,Folding Bike,Road,4208.43,2,no,Phoenix,246,Debit Card,Store,39,Female
7938,1/5/2021,3734,Folding Bike,Road,454.15,4,yes,New York,635,PayPal,Online,59,Male
7939,8/26/2023,9646,Electric Bike,Electric,974.87,3,yes,Houston,653,Debit Card,Store,27,Female
7940,5/1/2024,9886,Electric Bike,Electric,1727.17,3,no ,Los Angeles,475,Google Pay,Online,41,Male
7941,6/24/2021,2623,BMX,Off Road,2644.41,3,yes,San Antonio,506,Apple Pay,Online,59,Female
7942,4/26/2020,4250,Road Bike,Road,2641.92,2,yes,New York,735,Debit Card,Store,53,Male
7943,6/27/2021,5647,Folding Bike,Road,939.98,1,yes,Houston,856,PayPal,Online,49,Male
7944,5/13/2022,8396,Hybrid Bike,Hybrid,1872.25,3,no,Los Angeles,312,Credit Card,Online,51,Male
7945,8/12/2020,3942,Road Bike,Road,3015.19,3,yes,San Antonio,299,Google Pay,Online,30,Male
7946,11/21/2022,4339,Road Bike,Road,3627.41,3,yes,Phoenix,308,Credit Card,Online,52,Male
7947,4/7/2021,2415,Road Bike,Road,2068.71,4,yes,Phoenix,348,Credit Card,Online,68,Male
7948,4/24/2022,9177,Folding Bike,Road,536.1,2,yes,New York,502,Debit Card,Store,47,Male
7949,3/20/2022,1095,Folding Bike,Road,3682.69,3,no,Los Angeles,901,Credit Card,Online,70,Female
7950,2/13/2023,2076,Road Bike,Road,2543.5,3,no,Houston,668,Credit Card,Online,20,Male
7951,9/30/2022,7422,Electric Bike,Electric,283.17,4,yes,New York,749,Cash,Store,19,Male
7952,4/13/2023,5700,Electric Bike,Electric,643.12,5,no,Houston,534,Cash,Store,69,Female
7953,6/21/2020,8112,Hybrid Bike,Hybrid,3251.53,3,no,Chicago,839,Google Pay,Online,43,Male
7954,6/19/2020,1562,Folding Bike,Road,638.2,2,yes,Philadelphia,355,PayPal,Online,46,Female
7955,3/9/2023,5211,Electric Bike,Electric,1904.87,4,yes,Philadelphia,651,Apple Pay,Online,41,Male
7956,4/16/2022,1171,BMX,Off Road,3521.91,3,no ,Houston,749,Google Pay,Online,68,Female
7957,12/2/2020,4651,Folding Bike,Road,4534.87,2,yes,Philadelphia,719,Apple Pay,Online,63,Female
7958,4/6/2021,9959,Folding Bike,Road,2777.37,4,yes,Philadelphia,787,Credit Card,Online,70,Female
7959,2/2/2024,3281,BMX,Off Road,4107.47,5,yes,Los Angeles,460,PayPal,Online,39,Female
7960,8/13/2020,3773,Hybrid Bike,Hybrid,2184.57,2,no,New York,680,Debit Card,Store,66,Female
7961,5/12/2022,7864,Hybrid Bike,Hybrid,2397.99,1,yes,Chicago,347,Debit Card,Store,31,Female
7962,6/17/2022,9076,Electric Bike,Electric,833.35,3,yes,Phoenix,105,Cash,Store,35,Male
7963,8/23/2022,3945,Electric Bike,Electric,3113.51,5,yes,Chicago,266,Cash,Store,18,Female
7964,3/3/2024,7587,BMX,Off Road,2945.13,2,yes,Phoenix,463,Apple Pay,Online,44,Male
7965,8/11/2023,2163,Mountain Bike,Off Road,3772.89,4,no,Phoenix,845,Debit Card,Store,46,Female
7966,1/28/2021,1681,Folding Bike,Road,2213.34,4,no,Houston,486,Cash,Store,66,Male
7967,12/1/2022,4692,Folding Bike,Road,1884.55,3,yes,Phoenix,831,Cash,Store,22,Male
7968,8/31/2023,2713,BMX,Off Road,221.63,1,no,Los Angeles,749,Cash,Store,57,Female
7969,3/19/2020,6585,Road Bike,Road,4190.34,5,no,New York,297,Cash,Store,20,Male
7970,2/6/2021,3460,Cruiser,Off Road,496.24,4,yes,Phoenix,846,PayPal,Online,47,Male
7971,6/24/2022,2951,Cruiser,Off Road,1191.7,3,yes,Philadelphia,905,Credit Card,Online,46,Male
7972,2/24/2021,8094,Hybrid Bike,Hybrid,4041.54,4,no ,New York,408,Apple Pay,Online,37,Male
7973,10/27/2021,4810,Cruiser,Off Road,1732.09,1,yes,Phoenix,641,Credit Card,Online,32,Male
7974,4/11/2020,3942,Mountain Bike,Off Road,1936.74,5,yes,New York,846,Debit Card,Store,40,Male
7975,4/19/2023,9270,BMX,Off Road,4463.47,1,yes,San Antonio,754,Credit Card,Online,41,Male
7976,3/18/2024,7370,Folding Bike,Road,446.81,4,no,Los Angeles,404,Cash,Store,18,Male
7977,4/13/2024,5904,Folding Bike,Road,1094.74,2,yes,Phoenix,677,Google Pay,Online,32,Male
7978,4/27/2021,5677,Electric Bike,Electric,1212.94,2,yes,San Antonio,501,Cash,Store,37,Female
7979,11/19/2021,3343,Folding Bike,Road,1511.58,4,yes,New York,452,PayPal,Online,29,Male
7980,10/31/2023,1277,Hybrid Bike,Hybrid,3259.25,4,yes,Houston,751,Debit Card,Store,37,Male
7981,11/15/2021,4490,Hybrid Bike,Hybrid,3072.54,4,no,Los Angeles,137,Cash,Store,18,Male
7982,6/25/2022,2255,Road Bike,Road,1472.39,1,no,Chicago,886,Apple Pay,Online,47,Female
7983,8/17/2020,1166,Cruiser,Off Road,302.85,4,yes,Phoenix,273,Cash,Store,22,Female
7984,9/2/2024,5350,Electric Bike,Electric,2602.97,5,no,New York,282,Cash,Store,21,Male
7985,1/1/2021,2466,BMX,Off Road,1521.69,3,no,Philadelphia,318,Google Pay,Online,50,Male
7986,3/7/2022,9509,Electric Bike,Electric,3831.8,5,yes,Los Angeles,929,Google Pay,Online,61,Male
7987,7/4/2022,7111,Mountain Bike,Off Road,3860.09,1,yes,Philadelphia,699,Apple Pay,Online,32,Male
